saga_id,order_id,step_number,step_name,command_type,status,started_at,completed_at,duration_ms
order-6e0df950,order-6e0df950,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:53:51.644184,2025-09-20 06:53:51.644184,0.0
order-6e105540,order-6e105540,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:50.747513,2025-09-20 06:58:50.747513,0.0
order-6e10fd4c,order-6e10fd4c,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:40.553430,2025-09-20 06:57:40.553430,0.0
order-6e199a37,order-6e199a37,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:21.354229,2025-09-20 06:56:21.354229,0.0
order-6e23689f,order-6e23689f,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:17.358478,2025-09-20 06:54:17.358478,0.0
order-6e2a3dde,order-6e2a3dde,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:45.298005,2025-09-20 06:57:45.298005,0.0
order-6e2b44d3,order-6e2b44d3,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:53:49.549111,2025-09-20 06:53:49.549111,0.0
order-6e373d63,order-6e373d63,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:53:50.580873,2025-09-20 06:53:50.580873,0.0
order-6e45560d,order-6e45560d,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:03.569127,2025-09-20 06:57:03.569127,0.0
order-6e490127,order-6e490127,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:08.392996,2025-09-20 06:57:08.392996,0.0
order-6e525708,order-6e525708,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:33.008890,2025-09-20 06:54:33.008890,0.0
order-6e52dca2,order-6e52dca2,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:52.899135,2025-09-20 06:58:52.899135,0.0
order-6e5a78f0,order-6e5a78f0,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:01.757251,2025-09-20 06:57:01.757251,0.0
order-6e5cf883,order-6e5cf883,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:19.550936,2025-09-20 06:58:19.550936,0.0
order-6e631047,order-6e631047,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:32.544052,2025-09-20 06:57:32.544052,0.0
order-6e66870c,order-6e66870c,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:10.472026,2025-09-20 06:58:10.472026,0.0
order-6e6d985b,order-6e6d985b,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:39.151713,2025-09-20 06:58:39.151713,0.0
order-6e6f462e,order-6e6f462e,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:44.103971,2025-09-20 06:57:44.103971,0.0
order-6e7e5e0f,order-6e7e5e0f,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:42.715016,2025-09-20 06:56:42.715016,0.0
order-6e7fb6b5,order-6e7fb6b5,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:57.762209,2025-09-20 06:56:57.762209,0.0
order-6e83d615,order-6e83d615,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:01.020090,2025-09-20 06:57:01.020090,0.0
order-6e8b47a2,order-6e8b47a2,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:09.911345,2025-09-20 06:56:09.911345,0.0
order-6e8c575e,order-6e8c575e,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:07.916241,2025-09-20 06:58:07.916241,0.0
order-6e942fe0,order-6e942fe0,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:03.161273,2025-09-20 06:57:03.161273,0.0
order-6e97088a,order-6e97088a,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:23.964798,2025-09-20 06:58:23.964798,0.0
order-6e9d94db,order-6e9d94db,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:24.176629,2025-09-20 06:58:24.176629,0.0
order-6ea4aab4,order-6ea4aab4,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:50.363231,2025-09-20 06:55:50.363231,0.0
order-6ea6f578,order-6ea6f578,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:35.231626,2025-09-20 06:58:35.231626,0.0
order-6ead626e,order-6ead626e,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:17.129300,2025-09-20 06:58:17.129300,0.0
order-6eb05782,order-6eb05782,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:28.752596,2025-09-20 06:55:28.752596,0.0
order-6eb2010e,order-6eb2010e,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:21.208987,2025-09-20 06:58:21.208987,0.0
order-6ebbb42e,order-6ebbb42e,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:16.501664,2025-09-20 06:56:16.501664,0.0
order-6ebdf42a,order-6ebdf42a,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:31.175392,2025-09-20 06:56:31.175392,0.0
order-6ec28c52,order-6ec28c52,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:04.116245,2025-09-20 06:56:04.116245,0.0
order-6ec46bb5,order-6ec46bb5,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:19.028188,2025-09-20 06:56:19.028188,0.0
order-6ec7fb53,order-6ec7fb53,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:53.742030,2025-09-20 06:56:53.742030,0.0
order-6ece6cb0,order-6ece6cb0,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:12.666627,2025-09-20 06:56:12.666627,0.0
order-6ed152f0,order-6ed152f0,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:55.551093,2025-09-20 06:58:55.551093,0.0
order-6ed69c20,order-6ed69c20,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:48.333257,2025-09-20 06:56:48.333257,0.0
order-6edbd272,order-6edbd272,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:46.383144,2025-09-20 06:56:46.383144,0.0
order-6edd6957,order-6edd6957,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:43.664710,2025-09-20 06:58:43.664710,0.0
order-6ee152df,order-6ee152df,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:18.373560,2025-09-20 06:58:18.373560,0.0
order-6eeb05ea,order-6eeb05ea,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:02.073908,2025-09-20 06:58:02.073908,0.0
order-6ef0f305,order-6ef0f305,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:57.421829,2025-09-20 06:58:57.421829,0.0
order-6f0169a5,order-6f0169a5,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:48.656003,2025-09-20 06:57:48.656003,0.0
order-6f01cd1b,order-6f01cd1b,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:06.047434,2025-09-20 06:54:06.047434,0.0
order-6f051a03,order-6f051a03,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:23.786360,2025-09-20 06:56:23.786360,0.0
order-6f0f264e,order-6f0f264e,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:13.545688,2025-09-20 06:58:13.545688,0.0
order-6f10d668,order-6f10d668,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:08.126917,2025-09-20 06:58:08.126917,0.0
order-6f12ef2d,order-6f12ef2d,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:12.116383,2025-09-20 06:58:12.116383,0.0
order-6f17f973,order-6f17f973,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:19.828925,2025-09-20 06:58:19.828925,0.0
order-6f307d2a,order-6f307d2a,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:50.738580,2025-09-20 06:57:50.738580,0.0
order-6f3494d3,order-6f3494d3,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:55:49.076167,2025-09-20 06:55:49.076167,0.0
order-6f35c7b5,order-6f35c7b5,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:10.106180,2025-09-20 06:57:10.106180,0.0
order-6f483964,order-6f483964,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:59:01.262386,2025-09-20 06:59:01.262386,0.0
order-6f4c1866,order-6f4c1866,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:14.852277,2025-09-20 06:57:14.852277,0.0
order-6f4c28a8,order-6f4c28a8,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:43.102434,2025-09-20 06:57:43.102434,0.0
order-6f53df11,order-6f53df11,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:07.773458,2025-09-20 06:54:07.773458,0.0
order-6f57ea23,order-6f57ea23,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:06.189684,2025-09-20 06:58:06.189684,0.0
order-6f5ba580,order-6f5ba580,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:42.434855,2025-09-20 06:57:42.434855,0.0
order-6f699648,order-6f699648,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:57.630789,2025-09-20 06:56:57.630789,0.0
order-6f6fa1a2,order-6f6fa1a2,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:59:00.981826,2025-09-20 06:59:00.981826,0.0
order-6f7012d0,order-6f7012d0,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:36.497233,2025-09-20 06:58:36.497233,0.0
order-6f7440ad,order-6f7440ad,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:21.533426,2025-09-20 06:56:21.533426,0.0
order-6f744b00,order-6f744b00,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:57.638370,2025-09-20 06:56:57.638370,0.0
order-6f755630,order-6f755630,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:15.917464,2025-09-20 06:56:15.917464,0.0
order-6f76fd19,order-6f76fd19,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:45.420962,2025-09-20 06:57:45.420962,0.0
order-6f79ebbf,order-6f79ebbf,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:58:29.931336,2025-09-20 06:58:29.931336,0.0
order-6f83ae14,order-6f83ae14,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:38.819641,2025-09-20 06:57:38.819641,0.0
order-6f8493b2,order-6f8493b2,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:56:03.361770,2025-09-20 06:56:03.361770,0.0
order-6f860193,order-6f860193,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:50.904140,2025-09-20 06:57:50.904140,0.0
order-6f881064,order-6f881064,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:57:46.370318,2025-09-20 06:57:46.370318,0.0
order-6f8bf674,order-6f8bf674,1,EventType.ORDER_CREATED,forward,completed,2025-09-20 06:54:39.577396,2025-09-20 06:54:39.577396,0.0
